second_of_day,second,minute_of_day,minute,hour,hour12,am_pm,time,time12
41679,39,694,34,11,11,AM,11:34:39,11:34:39
41680,40,694,34,11,11,AM,11:34:40,11:34:40
41681,41,694,34,11,11,AM,11:34:41,11:34:41
41682,42,694,34,11,11,AM,11:34:42,11:34:42
41683,43,694,34,11,11,AM,11:34:43,11:34:43
41684,44,694,34,11,11,AM,11:34:44,11:34:44
41685,45,694,34,11,11,AM,11:34:45,11:34:45
41686,46,694,34,11,11,AM,11:34:46,11:34:46
41687,47,694,34,11,11,AM,11:34:47,11:34:47
41688,48,694,34,11,11,AM,11:34:48,11:34:48
41689,49,694,34,11,11,AM,11:34:49,11:34:49
41690,50,694,34,11,11,AM,11:34:50,11:34:50
41691,51,694,34,11,11,AM,11:34:51,11:34:51
41692,52,694,34,11,11,AM,11:34:52,11:34:52
41693,53,694,34,11,11,AM,11:34:53,11:34:53
41694,54,694,34,11,11,AM,11:34:54,11:34:54
41695,55,694,34,11,11,AM,11:34:55,11:34:55
41696,56,694,34,11,11,AM,11:34:56,11:34:56
41697,57,694,34,11,11,AM,11:34:57,11:34:57
41698,58,694,34,11,11,AM,11:34:58,11:34:58
41699,59,694,34,11,11,AM,11:34:59,11:34:59
41700,00,695,35,11,11,AM,11:35:00,11:35:00
41701,01,695,35,11,11,AM,11:35:01,11:35:01
41702,02,695,35,11,11,AM,11:35:02,11:35:02
41703,03,695,35,11,11,AM,11:35:03,11:35:03
41704,04,695,35,11,11,AM,11:35:04,11:35:04
41705,05,695,35,11,11,AM,11:35:05,11:35:05
41706,06,695,35,11,11,AM,11:35:06,11:35:06
41707,07,695,35,11,11,AM,11:35:07,11:35:07
41708,08,695,35,11,11,AM,11:35:08,11:35:08
41709,09,695,35,11,11,AM,11:35:09,11:35:09
41710,10,695,35,11,11,AM,11:35:10,11:35:10
41711,11,695,35,11,11,AM,11:35:11,11:35:11
41712,12,695,35,11,11,AM,11:35:12,11:35:12
41713,13,695,35,11,11,AM,11:35:13,11:35:13
41714,14,695,35,11,11,AM,11:35:14,11:35:14
41715,15,695,35,11,11,AM,11:35:15,11:35:15
41716,16,695,35,11,11,AM,11:35:16,11:35:16
41717,17,695,35,11,11,AM,11:35:17,11:35:17
41718,18,695,35,11,11,AM,11:35:18,11:35:18
41719,19,695,35,11,11,AM,11:35:19,11:35:19
41720,20,695,35,11,11,AM,11:35:20,11:35:20
41721,21,695,35,11,11,AM,11:35:21,11:35:21
41722,22,695,35,11,11,AM,11:35:22,11:35:22
41723,23,695,35,11,11,AM,11:35:23,11:35:23
41724,24,695,35,11,11,AM,11:35:24,11:35:24
41725,25,695,35,11,11,AM,11:35:25,11:35:25
41726,26,695,35,11,11,AM,11:35:26,11:35:26
41727,27,695,35,11,11,AM,11:35:27,11:35:27
41728,28,695,35,11,11,AM,11:35:28,11:35:28
41729,29,695,35,11,11,AM,11:35:29,11:35:29
41730,30,695,35,11,11,AM,11:35:30,11:35:30
41731,31,695,35,11,11,AM,11:35:31,11:35:31
41732,32,695,35,11,11,AM,11:35:32,11:35:32
41733,33,695,35,11,11,AM,11:35:33,11:35:33
41734,34,695,35,11,11,AM,11:35:34,11:35:34
41735,35,695,35,11,11,AM,11:35:35,11:35:35
41736,36,695,35,11,11,AM,11:35:36,11:35:36
41737,37,695,35,11,11,AM,11:35:37,11:35:37
41738,38,695,35,11,11,AM,11:35:38,11:35:38
41739,39,695,35,11,11,AM,11:35:39,11:35:39
41740,40,695,35,11,11,AM,11:35:40,11:35:40
41741,41,695,35,11,11,AM,11:35:41,11:35:41
41742,42,695,35,11,11,AM,11:35:42,11:35:42
41743,43,695,35,11,11,AM,11:35:43,11:35:43
41744,44,695,35,11,11,AM,11:35:44,11:35:44
41745,45,695,35,11,11,AM,11:35:45,11:35:45
41746,46,695,35,11,11,AM,11:35:46,11:35:46
41747,47,695,35,11,11,AM,11:35:47,11:35:47
41748,48,695,35,11,11,AM,11:35:48,11:35:48
41749,49,695,35,11,11,AM,11:35:49,11:35:49
41750,50,695,35,11,11,AM,11:35:50,11:35:50
41751,51,695,35,11,11,AM,11:35:51,11:35:51
41752,52,695,35,11,11,AM,11:35:52,11:35:52
41753,53,695,35,11,11,AM,11:35:53,11:35:53
41754,54,695,35,11,11,AM,11:35:54,11:35:54
41755,55,695,35,11,11,AM,11:35:55,11:35:55
41756,56,695,35,11,11,AM,11:35:56,11:35:56
41757,57,695,35,11,11,AM,11:35:57,11:35:57
41758,58,695,35,11,11,AM,11:35:58,11:35:58
41759,59,695,35,11,11,AM,11:35:59,11:35:59
41760,00,696,36,11,11,AM,11:36:00,11:36:00
41761,01,696,36,11,11,AM,11:36:01,11:36:01
41762,02,696,36,11,11,AM,11:36:02,11:36:02
41763,03,696,36,11,11,AM,11:36:03,11:36:03
41764,04,696,36,11,11,AM,11:36:04,11:36:04
41765,05,696,36,11,11,AM,11:36:05,11:36:05
41766,06,696,36,11,11,AM,11:36:06,11:36:06
41767,07,696,36,11,11,AM,11:36:07,11:36:07
41768,08,696,36,11,11,AM,11:36:08,11:36:08
41769,09,696,36,11,11,AM,11:36:09,11:36:09
41770,10,696,36,11,11,AM,11:36:10,11:36:10
41771,11,696,36,11,11,AM,11:36:11,11:36:11
41772,12,696,36,11,11,AM,11:36:12,11:36:12
41773,13,696,36,11,11,AM,11:36:13,11:36:13
41774,14,696,36,11,11,AM,11:36:14,11:36:14
41775,15,696,36,11,11,AM,11:36:15,11:36:15
41776,16,696,36,11,11,AM,11:36:16,11:36:16
41777,17,696,36,11,11,AM,11:36:17,11:36:17
41778,18,696,36,11,11,AM,11:36:18,11:36:18
41779,19,696,36,11,11,AM,11:36:19,11:36:19
41780,20,696,36,11,11,AM,11:36:20,11:36:20
41781,21,696,36,11,11,AM,11:36:21,11:36:21
41782,22,696,36,11,11,AM,11:36:22,11:36:22
41783,23,696,36,11,11,AM,11:36:23,11:36:23
41784,24,696,36,11,11,AM,11:36:24,11:36:24
41785,25,696,36,11,11,AM,11:36:25,11:36:25
41786,26,696,36,11,11,AM,11:36:26,11:36:26
41787,27,696,36,11,11,AM,11:36:27,11:36:27
41788,28,696,36,11,11,AM,11:36:28,11:36:28
41789,29,696,36,11,11,AM,11:36:29,11:36:29
41790,30,696,36,11,11,AM,11:36:30,11:36:30
41791,31,696,36,11,11,AM,11:36:31,11:36:31
41792,32,696,36,11,11,AM,11:36:32,11:36:32
41793,33,696,36,11,11,AM,11:36:33,11:36:33
41794,34,696,36,11,11,AM,11:36:34,11:36:34
41795,35,696,36,11,11,AM,11:36:35,11:36:35
41796,36,696,36,11,11,AM,11:36:36,11:36:36
41797,37,696,36,11,11,AM,11:36:37,11:36:37
41798,38,696,36,11,11,AM,11:36:38,11:36:38
41799,39,696,36,11,11,AM,11:36:39,11:36:39
41800,40,696,36,11,11,AM,11:36:40,11:36:40
41801,41,696,36,11,11,AM,11:36:41,11:36:41
41802,42,696,36,11,11,AM,11:36:42,11:36:42
41803,43,696,36,11,11,AM,11:36:43,11:36:43
41804,44,696,36,11,11,AM,11:36:44,11:36:44
41805,45,696,36,11,11,AM,11:36:45,11:36:45
41806,46,696,36,11,11,AM,11:36:46,11:36:46
41807,47,696,36,11,11,AM,11:36:47,11:36:47
41808,48,696,36,11,11,AM,11:36:48,11:36:48
41809,49,696,36,11,11,AM,11:36:49,11:36:49
41810,50,696,36,11,11,AM,11:36:50,11:36:50
41811,51,696,36,11,11,AM,11:36:51,11:36:51
41812,52,696,36,11,11,AM,11:36:52,11:36:52
41813,53,696,36,11,11,AM,11:36:53,11:36:53
41814,54,696,36,11,11,AM,11:36:54,11:36:54
41815,55,696,36,11,11,AM,11:36:55,11:36:55
41816,56,696,36,11,11,AM,11:36:56,11:36:56
41817,57,696,36,11,11,AM,11:36:57,11:36:57
41818,58,696,36,11,11,AM,11:36:58,11:36:58
41819,59,696,36,11,11,AM,11:36:59,11:36:59
41820,00,697,37,11,11,AM,11:37:00,11:37:00
41821,01,697,37,11,11,AM,11:37:01,11:37:01
41822,02,697,37,11,11,AM,11:37:02,11:37:02
41823,03,697,37,11,11,AM,11:37:03,11:37:03
41824,04,697,37,11,11,AM,11:37:04,11:37:04
41825,05,697,37,11,11,AM,11:37:05,11:37:05
41826,06,697,37,11,11,AM,11:37:06,11:37:06
41827,07,697,37,11,11,AM,11:37:07,11:37:07
41828,08,697,37,11,11,AM,11:37:08,11:37:08
41829,09,697,37,11,11,AM,11:37:09,11:37:09
41830,10,697,37,11,11,AM,11:37:10,11:37:10
41831,11,697,37,11,11,AM,11:37:11,11:37:11
41832,12,697,37,11,11,AM,11:37:12,11:37:12
41833,13,697,37,11,11,AM,11:37:13,11:37:13
41834,14,697,37,11,11,AM,11:37:14,11:37:14
41835,15,697,37,11,11,AM,11:37:15,11:37:15
41836,16,697,37,11,11,AM,11:37:16,11:37:16
41837,17,697,37,11,11,AM,11:37:17,11:37:17
41838,18,697,37,11,11,AM,11:37:18,11:37:18
41839,19,697,37,11,11,AM,11:37:19,11:37:19
41840,20,697,37,11,11,AM,11:37:20,11:37:20
41841,21,697,37,11,11,AM,11:37:21,11:37:21
41842,22,697,37,11,11,AM,11:37:22,11:37:22
41843,23,697,37,11,11,AM,11:37:23,11:37:23
41844,24,697,37,11,11,AM,11:37:24,11:37:24
41845,25,697,37,11,11,AM,11:37:25,11:37:25
41846,26,697,37,11,11,AM,11:37:26,11:37:26
41847,27,697,37,11,11,AM,11:37:27,11:37:27
41848,28,697,37,11,11,AM,11:37:28,11:37:28
41849,29,697,37,11,11,AM,11:37:29,11:37:29
41850,30,697,37,11,11,AM,11:37:30,11:37:30
41851,31,697,37,11,11,AM,11:37:31,11:37:31
41852,32,697,37,11,11,AM,11:37:32,11:37:32
41853,33,697,37,11,11,AM,11:37:33,11:37:33
41854,34,697,37,11,11,AM,11:37:34,11:37:34
41855,35,697,37,11,11,AM,11:37:35,11:37:35
41856,36,697,37,11,11,AM,11:37:36,11:37:36
41857,37,697,37,11,11,AM,11:37:37,11:37:37
41858,38,697,37,11,11,AM,11:37:38,11:37:38
41859,39,697,37,11,11,AM,11:37:39,11:37:39
41860,40,697,37,11,11,AM,11:37:40,11:37:40
41861,41,697,37,11,11,AM,11:37:41,11:37:41
41862,42,697,37,11,11,AM,11:37:42,11:37:42
41863,43,697,37,11,11,AM,11:37:43,11:37:43
41864,44,697,37,11,11,AM,11:37:44,11:37:44
41865,45,697,37,11,11,AM,11:37:45,11:37:45
41866,46,697,37,11,11,AM,11:37:46,11:37:46
41867,47,697,37,11,11,AM,11:37:47,11:37:47
41868,48,697,37,11,11,AM,11:37:48,11:37:48
41869,49,697,37,11,11,AM,11:37:49,11:37:49
41870,50,697,37,11,11,AM,11:37:50,11:37:50
41871,51,697,37,11,11,AM,11:37:51,11:37:51
41872,52,697,37,11,11,AM,11:37:52,11:37:52
41873,53,697,37,11,11,AM,11:37:53,11:37:53
41874,54,697,37,11,11,AM,11:37:54,11:37:54
41875,55,697,37,11,11,AM,11:37:55,11:37:55
41876,56,697,37,11,11,AM,11:37:56,11:37:56
41877,57,697,37,11,11,AM,11:37:57,11:37:57
41878,58,697,37,11,11,AM,11:37:58,11:37:58
41879,59,697,37,11,11,AM,11:37:59,11:37:59
41880,00,698,38,11,11,AM,11:38:00,11:38:00
41881,01,698,38,11,11,AM,11:38:01,11:38:01
41882,02,698,38,11,11,AM,11:38:02,11:38:02
41883,03,698,38,11,11,AM,11:38:03,11:38:03
41884,04,698,38,11,11,AM,11:38:04,11:38:04
41885,05,698,38,11,11,AM,11:38:05,11:38:05
41886,06,698,38,11,11,AM,11:38:06,11:38:06
41887,07,698,38,11,11,AM,11:38:07,11:38:07
41888,08,698,38,11,11,AM,11:38:08,11:38:08
41889,09,698,38,11,11,AM,11:38:09,11:38:09
41890,10,698,38,11,11,AM,11:38:10,11:38:10
41891,11,698,38,11,11,AM,11:38:11,11:38:11
41892,12,698,38,11,11,AM,11:38:12,11:38:12
41893,13,698,38,11,11,AM,11:38:13,11:38:13
41894,14,698,38,11,11,AM,11:38:14,11:38:14
41895,15,698,38,11,11,AM,11:38:15,11:38:15
41896,16,698,38,11,11,AM,11:38:16,11:38:16
41897,17,698,38,11,11,AM,11:38:17,11:38:17
41898,18,698,38,11,11,AM,11:38:18,11:38:18
41899,19,698,38,11,11,AM,11:38:19,11:38:19
41900,20,698,38,11,11,AM,11:38:20,11:38:20
41901,21,698,38,11,11,AM,11:38:21,11:38:21
41902,22,698,38,11,11,AM,11:38:22,11:38:22
41903,23,698,38,11,11,AM,11:38:23,11:38:23
41904,24,698,38,11,11,AM,11:38:24,11:38:24
41905,25,698,38,11,11,AM,11:38:25,11:38:25
41906,26,698,38,11,11,AM,11:38:26,11:38:26
41907,27,698,38,11,11,AM,11:38:27,11:38:27
41908,28,698,38,11,11,AM,11:38:28,11:38:28
41909,29,698,38,11,11,AM,11:38:29,11:38:29
41910,30,698,38,11,11,AM,11:38:30,11:38:30
41911,31,698,38,11,11,AM,11:38:31,11:38:31
41912,32,698,38,11,11,AM,11:38:32,11:38:32
41913,33,698,38,11,11,AM,11:38:33,11:38:33
41914,34,698,38,11,11,AM,11:38:34,11:38:34
41915,35,698,38,11,11,AM,11:38:35,11:38:35
41916,36,698,38,11,11,AM,11:38:36,11:38:36
41917,37,698,38,11,11,AM,11:38:37,11:38:37
41918,38,698,38,11,11,AM,11:38:38,11:38:38
41919,39,698,38,11,11,AM,11:38:39,11:38:39
41920,40,698,38,11,11,AM,11:38:40,11:38:40
41921,41,698,38,11,11,AM,11:38:41,11:38:41
41922,42,698,38,11,11,AM,11:38:42,11:38:42
41923,43,698,38,11,11,AM,11:38:43,11:38:43
41924,44,698,38,11,11,AM,11:38:44,11:38:44
41925,45,698,38,11,11,AM,11:38:45,11:38:45
41926,46,698,38,11,11,AM,11:38:46,11:38:46
41927,47,698,38,11,11,AM,11:38:47,11:38:47
41928,48,698,38,11,11,AM,11:38:48,11:38:48
41929,49,698,38,11,11,AM,11:38:49,11:38:49
41930,50,698,38,11,11,AM,11:38:50,11:38:50
41931,51,698,38,11,11,AM,11:38:51,11:38:51
41932,52,698,38,11,11,AM,11:38:52,11:38:52
41933,53,698,38,11,11,AM,11:38:53,11:38:53
41934,54,698,38,11,11,AM,11:38:54,11:38:54
41935,55,698,38,11,11,AM,11:38:55,11:38:55
41936,56,698,38,11,11,AM,11:38:56,11:38:56
41937,57,698,38,11,11,AM,11:38:57,11:38:57
41938,58,698,38,11,11,AM,11:38:58,11:38:58
41939,59,698,38,11,11,AM,11:38:59,11:38:59
41940,00,699,39,11,11,AM,11:39:00,11:39:00
41941,01,699,39,11,11,AM,11:39:01,11:39:01
41942,02,699,39,11,11,AM,11:39:02,11:39:02
41943,03,699,39,11,11,AM,11:39:03,11:39:03
41944,04,699,39,11,11,AM,11:39:04,11:39:04
41945,05,699,39,11,11,AM,11:39:05,11:39:05
41946,06,699,39,11,11,AM,11:39:06,11:39:06
41947,07,699,39,11,11,AM,11:39:07,11:39:07
41948,08,699,39,11,11,AM,11:39:08,11:39:08
41949,09,699,39,11,11,AM,11:39:09,11:39:09
41950,10,699,39,11,11,AM,11:39:10,11:39:10
41951,11,699,39,11,11,AM,11:39:11,11:39:11
41952,12,699,39,11,11,AM,11:39:12,11:39:12
41953,13,699,39,11,11,AM,11:39:13,11:39:13
41954,14,699,39,11,11,AM,11:39:14,11:39:14
41955,15,699,39,11,11,AM,11:39:15,11:39:15
41956,16,699,39,11,11,AM,11:39:16,11:39:16
41957,17,699,39,11,11,AM,11:39:17,11:39:17
41958,18,699,39,11,11,AM,11:39:18,11:39:18
41959,19,699,39,11,11,AM,11:39:19,11:39:19
41960,20,699,39,11,11,AM,11:39:20,11:39:20
41961,21,699,39,11,11,AM,11:39:21,11:39:21
41962,22,699,39,11,11,AM,11:39:22,11:39:22
41963,23,699,39,11,11,AM,11:39:23,11:39:23
41964,24,699,39,11,11,AM,11:39:24,11:39:24
41965,25,699,39,11,11,AM,11:39:25,11:39:25
41966,26,699,39,11,11,AM,11:39:26,11:39:26
41967,27,699,39,11,11,AM,11:39:27,11:39:27
41968,28,699,39,11,11,AM,11:39:28,11:39:28
41969,29,699,39,11,11,AM,11:39:29,11:39:29
41970,30,699,39,11,11,AM,11:39:30,11:39:30
41971,31,699,39,11,11,AM,11:39:31,11:39:31
41972,32,699,39,11,11,AM,11:39:32,11:39:32
41973,33,699,39,11,11,AM,11:39:33,11:39:33
41974,34,699,39,11,11,AM,11:39:34,11:39:34
41975,35,699,39,11,11,AM,11:39:35,11:39:35
41976,36,699,39,11,11,AM,11:39:36,11:39:36
41977,37,699,39,11,11,AM,11:39:37,11:39:37
41978,38,699,39,11,11,AM,11:39:38,11:39:38
41979,39,699,39,11,11,AM,11:39:39,11:39:39
41980,40,699,39,11,11,AM,11:39:40,11:39:40
41981,41,699,39,11,11,AM,11:39:41,11:39:41
41982,42,699,39,11,11,AM,11:39:42,11:39:42
41983,43,699,39,11,11,AM,11:39:43,11:39:43
41984,44,699,39,11,11,AM,11:39:44,11:39:44
41985,45,699,39,11,11,AM,11:39:45,11:39:45
41986,46,699,39,11,11,AM,11:39:46,11:39:46
41987,47,699,39,11,11,AM,11:39:47,11:39:47
41988,48,699,39,11,11,AM,11:39:48,11:39:48
41989,49,699,39,11,11,AM,11:39:49,11:39:49
41990,50,699,39,11,11,AM,11:39:50,11:39:50
41991,51,699,39,11,11,AM,11:39:51,11:39:51
41992,52,699,39,11,11,AM,11:39:52,11:39:52
41993,53,699,39,11,11,AM,11:39:53,11:39:53
41994,54,699,39,11,11,AM,11:39:54,11:39:54
41995,55,699,39,11,11,AM,11:39:55,11:39:55
41996,56,699,39,11,11,AM,11:39:56,11:39:56
41997,57,699,39,11,11,AM,11:39:57,11:39:57
41998,58,699,39,11,11,AM,11:39:58,11:39:58
41999,59,699,39,11,11,AM,11:39:59,11:39:59
42000,00,700,40,11,11,AM,11:40:00,11:40:00
42001,01,700,40,11,11,AM,11:40:01,11:40:01
42002,02,700,40,11,11,AM,11:40:02,11:40:02
42003,03,700,40,11,11,AM,11:40:03,11:40:03
42004,04,700,40,11,11,AM,11:40:04,11:40:04
42005,05,700,40,11,11,AM,11:40:05,11:40:05
42006,06,700,40,11,11,AM,11:40:06,11:40:06
42007,07,700,40,11,11,AM,11:40:07,11:40:07
42008,08,700,40,11,11,AM,11:40:08,11:40:08
42009,09,700,40,11,11,AM,11:40:09,11:40:09
42010,10,700,40,11,11,AM,11:40:10,11:40:10
42011,11,700,40,11,11,AM,11:40:11,11:40:11
42012,12,700,40,11,11,AM,11:40:12,11:40:12
42013,13,700,40,11,11,AM,11:40:13,11:40:13
42014,14,700,40,11,11,AM,11:40:14,11:40:14
42015,15,700,40,11,11,AM,11:40:15,11:40:15
42016,16,700,40,11,11,AM,11:40:16,11:40:16
42017,17,700,40,11,11,AM,11:40:17,11:40:17
42018,18,700,40,11,11,AM,11:40:18,11:40:18
42019,19,700,40,11,11,AM,11:40:19,11:40:19
42020,20,700,40,11,11,AM,11:40:20,11:40:20
42021,21,700,40,11,11,AM,11:40:21,11:40:21
42022,22,700,40,11,11,AM,11:40:22,11:40:22
42023,23,700,40,11,11,AM,11:40:23,11:40:23
42024,24,700,40,11,11,AM,11:40:24,11:40:24
42025,25,700,40,11,11,AM,11:40:25,11:40:25
42026,26,700,40,11,11,AM,11:40:26,11:40:26
42027,27,700,40,11,11,AM,11:40:27,11:40:27
42028,28,700,40,11,11,AM,11:40:28,11:40:28
42029,29,700,40,11,11,AM,11:40:29,11:40:29
42030,30,700,40,11,11,AM,11:40:30,11:40:30
42031,31,700,40,11,11,AM,11:40:31,11:40:31
42032,32,700,40,11,11,AM,11:40:32,11:40:32
42033,33,700,40,11,11,AM,11:40:33,11:40:33
42034,34,700,40,11,11,AM,11:40:34,11:40:34
42035,35,700,40,11,11,AM,11:40:35,11:40:35
42036,36,700,40,11,11,AM,11:40:36,11:40:36
42037,37,700,40,11,11,AM,11:40:37,11:40:37
42038,38,700,40,11,11,AM,11:40:38,11:40:38
42039,39,700,40,11,11,AM,11:40:39,11:40:39
42040,40,700,40,11,11,AM,11:40:40,11:40:40
42041,41,700,40,11,11,AM,11:40:41,11:40:41
42042,42,700,40,11,11,AM,11:40:42,11:40:42
42043,43,700,40,11,11,AM,11:40:43,11:40:43
42044,44,700,40,11,11,AM,11:40:44,11:40:44
42045,45,700,40,11,11,AM,11:40:45,11:40:45
42046,46,700,40,11,11,AM,11:40:46,11:40:46
42047,47,700,40,11,11,AM,11:40:47,11:40:47
42048,48,700,40,11,11,AM,11:40:48,11:40:48
42049,49,700,40,11,11,AM,11:40:49,11:40:49
42050,50,700,40,11,11,AM,11:40:50,11:40:50
42051,51,700,40,11,11,AM,11:40:51,11:40:51
42052,52,700,40,11,11,AM,11:40:52,11:40:52
42053,53,700,40,11,11,AM,11:40:53,11:40:53
42054,54,700,40,11,11,AM,11:40:54,11:40:54
42055,55,700,40,11,11,AM,11:40:55,11:40:55
42056,56,700,40,11,11,AM,11:40:56,11:40:56
42057,57,700,40,11,11,AM,11:40:57,11:40:57
42058,58,700,40,11,11,AM,11:40:58,11:40:58
42059,59,700,40,11,11,AM,11:40:59,11:40:59
42060,00,701,41,11,11,AM,11:41:00,11:41:00
42061,01,701,41,11,11,AM,11:41:01,11:41:01
42062,02,701,41,11,11,AM,11:41:02,11:41:02
42063,03,701,41,11,11,AM,11:41:03,11:41:03
42064,04,701,41,11,11,AM,11:41:04,11:41:04
42065,05,701,41,11,11,AM,11:41:05,11:41:05
42066,06,701,41,11,11,AM,11:41:06,11:41:06
42067,07,701,41,11,11,AM,11:41:07,11:41:07
42068,08,701,41,11,11,AM,11:41:08,11:41:08
42069,09,701,41,11,11,AM,11:41:09,11:41:09
42070,10,701,41,11,11,AM,11:41:10,11:41:10
42071,11,701,41,11,11,AM,11:41:11,11:41:11
42072,12,701,41,11,11,AM,11:41:12,11:41:12
42073,13,701,41,11,11,AM,11:41:13,11:41:13
42074,14,701,41,11,11,AM,11:41:14,11:41:14
42075,15,701,41,11,11,AM,11:41:15,11:41:15
42076,16,701,41,11,11,AM,11:41:16,11:41:16
42077,17,701,41,11,11,AM,11:41:17,11:41:17
42078,18,701,41,11,11,AM,11:41:18,11:41:18
42079,19,701,41,11,11,AM,11:41:19,11:41:19
42080,20,701,41,11,11,AM,11:41:20,11:41:20
42081,21,701,41,11,11,AM,11:41:21,11:41:21
42082,22,701,41,11,11,AM,11:41:22,11:41:22
42083,23,701,41,11,11,AM,11:41:23,11:41:23
42084,24,701,41,11,11,AM,11:41:24,11:41:24
42085,25,701,41,11,11,AM,11:41:25,11:41:25
42086,26,701,41,11,11,AM,11:41:26,11:41:26
42087,27,701,41,11,11,AM,11:41:27,11:41:27
42088,28,701,41,11,11,AM,11:41:28,11:41:28
42089,29,701,41,11,11,AM,11:41:29,11:41:29
42090,30,701,41,11,11,AM,11:41:30,11:41:30
42091,31,701,41,11,11,AM,11:41:31,11:41:31
42092,32,701,41,11,11,AM,11:41:32,11:41:32
42093,33,701,41,11,11,AM,11:41:33,11:41:33
42094,34,701,41,11,11,AM,11:41:34,11:41:34
42095,35,701,41,11,11,AM,11:41:35,11:41:35
42096,36,701,41,11,11,AM,11:41:36,11:41:36
42097,37,701,41,11,11,AM,11:41:37,11:41:37
42098,38,701,41,11,11,AM,11:41:38,11:41:38
42099,39,701,41,11,11,AM,11:41:39,11:41:39
42100,40,701,41,11,11,AM,11:41:40,11:41:40
42101,41,701,41,11,11,AM,11:41:41,11:41:41
42102,42,701,41,11,11,AM,11:41:42,11:41:42
42103,43,701,41,11,11,AM,11:41:43,11:41:43
42104,44,701,41,11,11,AM,11:41:44,11:41:44
42105,45,701,41,11,11,AM,11:41:45,11:41:45
42106,46,701,41,11,11,AM,11:41:46,11:41:46
42107,47,701,41,11,11,AM,11:41:47,11:41:47
42108,48,701,41,11,11,AM,11:41:48,11:41:48
42109,49,701,41,11,11,AM,11:41:49,11:41:49
42110,50,701,41,11,11,AM,11:41:50,11:41:50
42111,51,701,41,11,11,AM,11:41:51,11:41:51
42112,52,701,41,11,11,AM,11:41:52,11:41:52
42113,53,701,41,11,11,AM,11:41:53,11:41:53
42114,54,701,41,11,11,AM,11:41:54,11:41:54
42115,55,701,41,11,11,AM,11:41:55,11:41:55
42116,56,701,41,11,11,AM,11:41:56,11:41:56
42117,57,701,41,11,11,AM,11:41:57,11:41:57
42118,58,701,41,11,11,AM,11:41:58,11:41:58
42119,59,701,41,11,11,AM,11:41:59,11:41:59
42120,00,702,42,11,11,AM,11:42:00,11:42:00
42121,01,702,42,11,11,AM,11:42:01,11:42:01
42122,02,702,42,11,11,AM,11:42:02,11:42:02
42123,03,702,42,11,11,AM,11:42:03,11:42:03
42124,04,702,42,11,11,AM,11:42:04,11:42:04
42125,05,702,42,11,11,AM,11:42:05,11:42:05
42126,06,702,42,11,11,AM,11:42:06,11:42:06
42127,07,702,42,11,11,AM,11:42:07,11:42:07
42128,08,702,42,11,11,AM,11:42:08,11:42:08
42129,09,702,42,11,11,AM,11:42:09,11:42:09
42130,10,702,42,11,11,AM,11:42:10,11:42:10
42131,11,702,42,11,11,AM,11:42:11,11:42:11
42132,12,702,42,11,11,AM,11:42:12,11:42:12
42133,13,702,42,11,11,AM,11:42:13,11:42:13
42134,14,702,42,11,11,AM,11:42:14,11:42:14
42135,15,702,42,11,11,AM,11:42:15,11:42:15
42136,16,702,42,11,11,AM,11:42:16,11:42:16
42137,17,702,42,11,11,AM,11:42:17,11:42:17
42138,18,702,42,11,11,AM,11:42:18,11:42:18
42139,19,702,42,11,11,AM,11:42:19,11:42:19
42140,20,702,42,11,11,AM,11:42:20,11:42:20
42141,21,702,42,11,11,AM,11:42:21,11:42:21
42142,22,702,42,11,11,AM,11:42:22,11:42:22
42143,23,702,42,11,11,AM,11:42:23,11:42:23
42144,24,702,42,11,11,AM,11:42:24,11:42:24
42145,25,702,42,11,11,AM,11:42:25,11:42:25
42146,26,702,42,11,11,AM,11:42:26,11:42:26
42147,27,702,42,11,11,AM,11:42:27,11:42:27
42148,28,702,42,11,11,AM,11:42:28,11:42:28
42149,29,702,42,11,11,AM,11:42:29,11:42:29
42150,30,702,42,11,11,AM,11:42:30,11:42:30
42151,31,702,42,11,11,AM,11:42:31,11:42:31
42152,32,702,42,11,11,AM,11:42:32,11:42:32
42153,33,702,42,11,11,AM,11:42:33,11:42:33
42154,34,702,42,11,11,AM,11:42:34,11:42:34
42155,35,702,42,11,11,AM,11:42:35,11:42:35
42156,36,702,42,11,11,AM,11:42:36,11:42:36
42157,37,702,42,11,11,AM,11:42:37,11:42:37
42158,38,702,42,11,11,AM,11:42:38,11:42:38
42159,39,702,42,11,11,AM,11:42:39,11:42:39
42160,40,702,42,11,11,AM,11:42:40,11:42:40
42161,41,702,42,11,11,AM,11:42:41,11:42:41
42162,42,702,42,11,11,AM,11:42:42,11:42:42
42163,43,702,42,11,11,AM,11:42:43,11:42:43
42164,44,702,42,11,11,AM,11:42:44,11:42:44
42165,45,702,42,11,11,AM,11:42:45,11:42:45
42166,46,702,42,11,11,AM,11:42:46,11:42:46
42167,47,702,42,11,11,AM,11:42:47,11:42:47
42168,48,702,42,11,11,AM,11:42:48,11:42:48
42169,49,702,42,11,11,AM,11:42:49,11:42:49
42170,50,702,42,11,11,AM,11:42:50,11:42:50
42171,51,702,42,11,11,AM,11:42:51,11:42:51
42172,52,702,42,11,11,AM,11:42:52,11:42:52
42173,53,702,42,11,11,AM,11:42:53,11:42:53
42174,54,702,42,11,11,AM,11:42:54,11:42:54
42175,55,702,42,11,11,AM,11:42:55,11:42:55
42176,56,702,42,11,11,AM,11:42:56,11:42:56
